Unnamed: 0,name,price,url,category,metric
2530,Stainless Steel Mild Steel Aluminium Trim Roll,₹30/ kg,https://www.indiamart.com/proddetail/aluminium-trim-roll-27163460348.html,pp-scrap,kg
2531,PP Scrap,₹25/ kg,https://www.indiamart.com/sk-entrprises/,pp-scrap,kg
2538,Yellow Grinded PP Scrap Grinding,₹35/ kg,https://www.indiamart.com/proddetail/pp-scrap-grinding-23824573488.html,pp-scrap,kg
2539,Blue green red Pp color washed grinding,₹55/ kg,https://www.indiamart.com/proddetail/pp-color-washed-grinding-26394482530.html,pp-scrap,kg
2540,"Red PP Plastic Scrap, Packaging Type: Loose",₹30/ kg,https://www.indiamart.com/proddetail/pp-plastic-scrap-21392247112.html,pp-scrap,kg
2541,Grinded PP Milky White Scrap,₹80/ kg,https://www.indiamart.com/proddetail/pp-milky-white-scrap-2848979172097.html,pp-scrap,kg
2543,Chair Grinding,₹31/ kg,https://www.indiamart.com/company/102728926/,pp-scrap,kg
2544,PP Tape Scrap,₹20/ kg,https://www.indiamart.com/proddetail/pp-tape-scrap-21062000312.html,pp-scrap,kg
2545,PP Mixed Plastic Scrap,₹20/ kg,https://www.indiamart.com/proddetail/plastic-scrap-23261352055.html,pp-scrap,kg
2546,Mixed Loosely Packed Colour PP Grinding Scrap,₹30/ kg,https://www.indiamart.com/proddetail/colour-pp-grinding-scrap-26983912691.html,pp-scrap,kg
2550,White Hot Washed Pp Washing Scrap,₹45/ kg,https://www.indiamart.com/proddetail/pp-washing-scrap-27042112062.html,pp-scrap,kg
2551,HM Polythene Scrap,₹28/ kg,https://www.indiamart.com/proddetail/hm-polythene-scrap-2851080244155.html,pp-scrap,kg
2552,Grinded PP Plastic Scrap Grinding Red,₹32/ kg,https://www.indiamart.com/proddetail/pp-plastic-scrap-grinding-red-26759015962.html,pp-scrap,kg
2553,White And Black Crushed PP Plastic Scraps,₹22/ kg,https://www.indiamart.com/proddetail/pp-plastic-scraps-24126397855.html,pp-scrap,kg
2554,Scrap Plastic PP,₹40/ kg,https://www.indiamart.com/pratham-technoplast-jaipur/,pp-scrap,kg
2558,PP Plastic Scrap,₹53/ kg,https://www.indiamart.com/mb-paper-and-scrap-company/,pp-scrap,kg
2563,Crushed White Polypropylene Scrap,₹95/ kg,https://www.indiamart.com/proddetail/white-polypropylene-scrap-23791029491.html,pp-scrap,kg
2564,Red Loosely Packed Polypropylene Ribbon Scrap Waste,₹84/ kg,https://www.indiamart.com/proddetail/polypropylene-ribbon-scrap-waste-26753078073.html,pp-scrap,kg
2565,Pp Plastic Scraps,₹25/ kg,https://www.indiamart.com/company/180511256/,pp-scrap,kg
2582,"Grinded Natural PP Scrap, Packaging Type: Bag, Packaging Size: 25 Kg",₹50/ kg,https://www.indiamart.com/proddetail/natural-pp-scrap-21820011091.html,pp-scrap,kg
2583,White PP Scrap,₹75/ kg,,pp-scrap,kg
2585,Pp Plastic Scrap,₹12/ kg,https://www.indiamart.com/nousad-traders/,pp-scrap,kg
2594,Pp Regrind,₹48/ kg,https://www.indiamart.com/proddetail/pp-regrind-22353980312.html,pp-scrap,kg
2602,White Grinded PP Blow Scrap,₹70/ kg,https://www.indiamart.com/proddetail/pp-blow-scrap-25742586533.html,pp-scrap,kg
2603,White PP Grinded Scrap,₹65/ kg,https://www.indiamart.com/proddetail/white-pp-grinded-scrap-25917939273.html,pp-scrap,kg
2606,White PP Grinded Scrap,₹80/ kg,https://www.indiamart.com/proddetail/white-pp-grinded-scrap-2850962911773.html,pp-scrap,kg
2624,"Pp Plastic Chair Scrap Grinding RED White Blue Yellow Cream, Packaging Type: Bag",₹30/ kg,https://www.indiamart.com/proddetail/pp-plastic-chair-scrap-grinding-red-white-blue-yellow-cream-22608750533.html,pp-scrap,kg
2625,Grinded Grinding Red PP,₹48/ kg,https://www.indiamart.com/proddetail/grinding-red-pp-25912757691.html,pp-scrap,kg
2627,Pp Scrap Patti Grinding,₹23/ kg,https://www.indiamart.com/sr-plastic-jalgaon/,pp-scrap,kg
2628,Red Pp Scrap,₹35/ kg,https://www.indiamart.com/muktai-industries-jalgaon/,pp-scrap,kg
2631,Pp Scrap Wash,₹21/ kg,https://www.indiamart.com/k-g-n-scrap-plastic-trading/,pp-scrap,kg
2632,Mixed Grinded Pp Gitti,₹30/ kg,https://www.indiamart.com/proddetail/pp-gitti-23402453248.html,pp-scrap,kg
2633,Pp Scrap,₹38/ kg,https://www.indiamart.com/proddetail/pp-scrap-27405636312.html,pp-scrap,kg
2634,Mixed Color Grinded PP Scrap,₹70/ kg,https://www.indiamart.com/proddetail/pp-scrap-grinded-23759037091.html,pp-scrap,kg
2635,Mixed Hot Washed Green Color PP Scrap,₹50/ kg,https://www.indiamart.com/proddetail/green-color-pp-scrap-25183666673.html,pp-scrap,kg
2636,Pp Scrap Salt Washed,₹22/ kg,https://www.indiamart.com/kgn-scrap-plastics-trading/,pp-scrap,kg
2637,PP Dubban Washed With Salt,₹23/ kg,https://www.indiamart.com/famous-plast/,pp-scrap,kg
2639,Pp Washed Grinding,₹52/ kg,https://www.indiamart.com/sinanplastic-jalgaon/,pp-scrap,kg
2648,"mix Rope Scrap, For Reprocessed Granules",₹14/ kg,https://www.indiamart.com/faruk-scrap-traders/,pp-scrap,kg
2649,Pu Natural Grinding Scrap,₹72/ kg,https://www.indiamart.com/ronak-plastic-junagadh/,pp-scrap,kg
2650,Pp Plastic Scraps,₹500/ kg,https://www.indiamart.com/gokul-plastic-junagadh/,pp-scrap,kg
2652,Mixed Grinded Poly Propylene Plastics Scrap,₹52/ kg,https://www.indiamart.com/proddetail/poly-propylene-plastics-scrap-2851130087691.html,pp-scrap,kg
2672,PP Scrap,₹28/ kg,https://www.indiamart.com/proddetail/pp-scrap-16349904455.html,pp-scrap,kg
2673,Mixed Pp Scrap,₹10/ kg,https://www.indiamart.com/proddetail/pp-scrap-26935485012.html,pp-scrap,kg
2675,White Grinded PP Scrap,₹95/ kg,https://www.indiamart.com/proddetail/pp-syringe-scraps-23298474588.html,pp-scrap,kg
2676,"Red 2no Plastic PP scrap, For Reprocessed Granules",₹30/ kg,https://www.indiamart.com/proddetail/plastic-pp-bottle-scrap-21867934888.html,pp-scrap,kg
2677,"PP PPCP Baitry Scrap, Size: 40 Kg, Packaging Type: Bags",₹62/ kg,https://www.indiamart.com/proddetail/ppcp-baitry-scrap-21366257997.html,pp-scrap,kg
2680,Milky Pp Grinding,₹55/ kg,https://www.indiamart.com/sayna-plastic/,pp-scrap,kg
2681,Pp Plastic Scraps,₹17/ kg,https://www.indiamart.com/khanenterprise-97533549/,pp-scrap,kg
2682,Kala Pp,₹52/ kg,https://www.indiamart.com/attari-enterprise/,pp-scrap,kg
2684,Grinded Blue PP Scrap,₹120/ kg,https://www.indiamart.com/proddetail/blue-pp-scrap-23895071288.html,pp-scrap,kg
2690,Pp Plastic Scraps,₹20/ kg,https://www.indiamart.com/saienterprises-163608058/,pp-scrap,kg
2691,Pp Plastic Scraps,₹46/ kg,https://www.indiamart.com/sumaiya-enterprise-mumtaz/,pp-scrap,kg
2692,"Scrap Natural, white, colour Pp Flex",₹40/ kg,https://www.indiamart.com/proddetail/scrap-natural-white-colour-pp-flex-18435900762.html,pp-scrap,kg
2693,Multicolor Crushed PP Scrap,₹53/ kg,https://www.indiamart.com/proddetail/pp-scrap-23736982188.html,pp-scrap,kg
2694,White Grinded PP Scrap,₹75/ kg,https://www.indiamart.com/proddetail/pp-scrap-19117275797.html,pp-scrap,kg
2695,Natural Pp Plastic Scrap,₹76/ kg,https://www.indiamart.com/ahenterprises-kolkata/,pp-scrap,kg
2696,Pp Plastic Scraps,₹1/ tonne,https://www.indiamart.com/plastic-milky-pp-cutting/,pp-scrap,tonne
2697,PP Scrap,₹30/ kg,https://www.indiamart.com/ms-daiya-and-company/,pp-scrap,kg
2698,Pp Scrap,₹50/ kg,https://www.indiamart.com/sree-babaji-polymars/,pp-scrap,kg
2699,PP Scrap,"₹1,000/ kg",https://www.indiamart.com/yousuf-iron-scrap-mart/,pp-scrap,kg
2700,PP Plastic Scraps white,₹40/ kg,https://www.indiamart.com/pavan-plastic-and-recycle-unit/,pp-scrap,kg
2701,pp scrap,₹75/ kg,https://www.indiamart.com/kanti-international/,pp-scrap,kg
2712,Gray PP Grinded Chair,₹45/ kg,https://www.indiamart.com/proddetail/gray-pp-grinded-chair-2851899738288.html,pp-scrap,kg
2714,White Crushed Pp Scrap,₹38/ kg,https://www.indiamart.com/proddetail/pp-scrap-2851615568655.html,pp-scrap,kg
2725,Black Grinded PP Scrap,₹40/ kg,https://www.indiamart.com/proddetail/pp-scrap-24086790355.html,pp-scrap,kg
2726,Mixed Grinded Green PP Scrap,₹46/ kg,https://www.indiamart.com/proddetail/green-pp-scrap-24192988997.html,pp-scrap,kg
2727,White Baled PP Raffia Scrap,₹22/ kg,https://www.indiamart.com/proddetail/pp-white-raffia-scrap-22660514697.html,pp-scrap,kg
2733,Mixed Colour Grinded PP Scrap,₹43/ kg,https://www.indiamart.com/proddetail/pp-scrap-23828751388.html,pp-scrap,kg
2734,"Natural Pp Washed Grinding, For Plastic Industry",₹42/ kg,https://www.indiamart.com/proddetail/pp-washed-grinding-23051831312.html,pp-scrap,kg
2736,"Pp Big Bag Scrap Jumbo Bag, For Used",₹700/ tonne,https://www.indiamart.com/proddetail/pp-big-bag-scrap-jumbo-bag-2850582318473.html,pp-scrap,tonne
2740,Mixed Grinded PP Article Regrind,₹30/ kg,https://www.indiamart.com/proddetail/pp-article-regrind-2850905714555.html,pp-scrap,kg
2751,Grey Grinded PP Bucket Regrind,₹60/ kg,https://www.indiamart.com/proddetail/pp-bucket-regrind-2851825788133.html,pp-scrap,kg
2752,Mixed Grinded Pp Grinding Scrap,₹77/ kg,https://www.indiamart.com/proddetail/pp-grinding-scrap-2852164590297.html,pp-scrap,kg
2753,Plastic Milky Pp Grinding,₹95/ kg,https://www.indiamart.com/mat-overseas-inc/,pp-scrap,kg
2756,PP Scrap,₹170/ kg,https://www.indiamart.com/regent-ropes/,pp-scrap,kg
2757,"HD PP MIX Plastic Bottle Cap Grinding, Capacity: 20 Ton",₹55/ kg,https://www.indiamart.com/proddetail/plastic-bottle-cap-grinding-27337159555.html,pp-scrap,kg
2761,Hd Pp Ld Mix,₹96/ kg,https://www.indiamart.com/maa-ashapura-trading-and-co/,pp-scrap,kg
2778,Mixed Grinded PP Scrap,₹70/ kg,https://www.indiamart.com/proddetail/pp-scrap-26751824612.html,pp-scrap,kg
2793,White Pp Unwash .,₹50/ kg,https://www.indiamart.com/proddetail/white-pp-unwash-2849986117655.html,pp-scrap,kg
2798,Rolled Rangeen Pp Scrap neela,₹35/ kg,https://www.indiamart.com/proddetail/rangeen-pp-scrap-neela-2849514995091.html,pp-scrap,kg
2799,PP Scrap,₹20/ kg,https://www.indiamart.com/sonu-entp-lucknow/,pp-scrap,kg
2800,Pp Grinding Scrap,₹59/ kg,https://www.indiamart.com/a-r-tedarsh/,pp-scrap,kg
2801,Pp Plastic Scraps,₹41/ kg,https://www.indiamart.com/company/16307524/,pp-scrap,kg
2803,Kali pp scrape,₹11/ kg,https://www.indiamart.com/nidhienterprises-190969020/,pp-scrap,kg
2804,Pp Scrap,₹54/ kg,https://www.indiamart.com/company/117738761/,pp-scrap,kg
2819,White Grinded PP Scrap,₹30/ kg,https://www.indiamart.com/proddetail/pp-scrap-22357468891.html,pp-scrap,kg
2824,Grinded Pp Yellow Scrap,₹90/ kg,https://www.indiamart.com/proddetail/pp-yellow-scrap-25880534248.html,pp-scrap,kg
2848,Red Grinded PP Scrap,₹85/ kg,https://www.indiamart.com/proddetail/red-grinded-pp-scrap-2850789848433.html,pp-scrap,kg
2849,Mixed Cold Washed PP Waste Scrap,₹180/ kg,https://www.indiamart.com/proddetail/pp-waste-scrap-2850389013162.html,pp-scrap,kg
2851,pp scrap,₹83/ kg,https://www.indiamart.com/proddetail/pp-scrap-20053829273.html,pp-scrap,kg
2856,Pp Grinding Scrap,₹30/ kg,https://www.indiamart.com/crown-mumbai/,pp-scrap,kg
2858,Pp Plastic Scraps,₹500/ kg,https://www.indiamart.com/mas-trading-co/,pp-scrap,kg
2859,Pp Regrinds,₹40/ kg,https://www.indiamart.com/starenterprises-5196547/,pp-scrap,kg
2861,White Grinded Pp Dubban Scrap,₹30/ kg,https://www.indiamart.com/proddetail/pp-dubban-scrap-23817626733.html,pp-scrap,kg
