category,city,mean,min,max,median
alloy-steel-scrap,"3rd Kumbharwada Lane, Mumbai ",400.0,400.0,400.0,400.0
alloy-steel-scrap,Ahmedabad ,81.66666666666667,52.0,128.0,65.0
alloy-steel-scrap,Anantapur ,50.0,50.0,50.0,50.0
alloy-steel-scrap,"Arangottukara Thrissur Kerala, Thrissur ",20.0,20.0,20.0,20.0
alloy-steel-scrap,"Asansol, Dist. Paschim Bardhaman ",185.0,185.0,185.0,185.0
alloy-steel-scrap,"BLB, Faridabad ",162.0,162.0,162.0,162.0
alloy-steel-scrap,"Bagalkot, Dist. Bagalkote ",26.0,26.0,26.0,26.0
alloy-steel-scrap,"Bahadrabad, Haridwar ",80.0,80.0,80.0,80.0
alloy-steel-scrap,"Ballabgarh, Faridabad ",68.0,68.0,68.0,68.0
alloy-steel-scrap,"Bandra East, Mumbai ",80.0,80.0,80.0,80.0
alloy-steel-scrap,"Belurmath, Howrah ",115.0,115.0,115.0,115.0
alloy-steel-scrap,Bengaluru ,187.5,75.0,300.0,187.5
alloy-steel-scrap,"Bokaro Steel City, Dist. Bokaro ",42.0,42.0,42.0,42.0
alloy-steel-scrap,"Budh Vihar, Delhi ",50.0,50.0,50.0,50.0
alloy-steel-scrap,Chandigarh ,55.0,55.0,55.0,55.0
alloy-steel-scrap,Chennai ,40.0,40.0,40.0,40.0
alloy-steel-scrap,Chittoor ,100.0,100.0,100.0,100.0
alloy-steel-scrap,Coimbatore ,135.33333333333334,50.0,300.0,56.0
alloy-steel-scrap,"College Street Bata, Kolkata ",250.0,250.0,250.0,250.0
alloy-steel-scrap,"Dada Nagar, Kanpur, Dist. Kanpur Nagar ",128.0,128.0,128.0,128.0
alloy-steel-scrap,"Dharavi, Mumbai ",120.0,120.0,120.0,120.0
alloy-steel-scrap,"GIDC Kabilpore, Navsari ",136.0,136.0,136.0,136.0
alloy-steel-scrap,"GIDC Naroda, Ahmedabad ",55.0,55.0,55.0,55.0
alloy-steel-scrap,"Gayatri Nagar Main Road, Rajkot ",33.0,33.0,33.0,33.0
alloy-steel-scrap,"Ghati Karolan, Nagpur ",25.0,25.0,25.0,25.0
alloy-steel-scrap,"Ghatkopar Panvel Road, Thane ",120.0,120.0,120.0,120.0
alloy-steel-scrap,"Girgaon, Mumbai ",150.0,150.0,150.0,150.0
alloy-steel-scrap,"Gondal, Dist. Rajkot ",65.0,65.0,65.0,65.0
alloy-steel-scrap,"Goregaon (east), Mumbai ",85.0,85.0,85.0,85.0
alloy-steel-scrap,"Grant Road, Mumbai ",55.0,55.0,55.0,55.0
alloy-steel-scrap,"Grish Ghose Road, Howrah ",45.0,45.0,45.0,45.0
alloy-steel-scrap,"Gurgaon, Dist. Gurugram ",30.0,30.0,30.0,30.0
alloy-steel-scrap,"Hoskote, Dist. Bengaluru ",65.0,65.0,65.0,65.0
alloy-steel-scrap,Howrah ,136.66666666666666,90.0,160.0,160.0
alloy-steel-scrap,"Howrah District, Howrah ",42.0,42.0,42.0,42.0
alloy-steel-scrap,Hyderabad ,46.0,32.0,60.0,46.0
alloy-steel-scrap,Indore ,100.0,100.0,100.0,100.0
alloy-steel-scrap,"JAIHINDPURAM, Madurai ",36.0,36.0,36.0,36.0
alloy-steel-scrap,"JP Nagar, Bengaluru ",34.0,34.0,34.0,34.0
alloy-steel-scrap,"Jaswant Nagar, Jaipur ",20.0,20.0,20.0,20.0
alloy-steel-scrap,"Jothipuram, Coimbatore ",38.0,38.0,38.0,38.0
alloy-steel-scrap,"Kadipur, Gurgaon, Dist. Gurugram ",82.0,82.0,82.0,82.0
alloy-steel-scrap,"Kalamboli, Raigad ",95.0,95.0,95.0,95.0
alloy-steel-scrap,"Kazipur, Dariyapur, Ahmedabad ",60.0,60.0,60.0,60.0
alloy-steel-scrap,"Khatipura Road, Jaipur ",21.5,21.5,21.5,21.5
alloy-steel-scrap,"Kotkhai, Dist. Shimla ",32.0,32.0,32.0,32.0
alloy-steel-scrap,"Kumbharwada, Bhavnagar ",45.0,45.0,45.0,45.0
alloy-steel-scrap,"Kuppam, Dist. Chittoor ",55.0,55.0,55.0,55.0
alloy-steel-scrap,"Makarpura, Vadodara, Vadodara ",65.0,65.0,65.0,65.0
alloy-steel-scrap,Namakkal ,54.0,54.0,54.0,54.0
alloy-steel-scrap,"Nanpura, Surat ",120.0,120.0,120.0,120.0
alloy-steel-scrap,Nashik ,24.0,24.0,24.0,24.0
alloy-steel-scrap,New Delhi ,117.0,34.0,200.0,117.0
alloy-steel-scrap,"Paschim Vihar, New Delhi ",30.0,30.0,30.0,30.0
alloy-steel-scrap,"Pashamylaram, Hyderabad ",22.0,22.0,22.0,22.0
alloy-steel-scrap,"Pehladpur, Delhi ",220.0,220.0,220.0,220.0
alloy-steel-scrap,"RUDRPUR,Udham Singh Nagar, Rudrapur, Dist. Udham Singh Nagar ",75.0,75.0,75.0,75.0
alloy-steel-scrap,Raigad ,220.0,220.0,220.0,220.0
alloy-steel-scrap,Rajkot ,180.0,180.0,180.0,180.0
alloy-steel-scrap,"Rawanwadi, Betul ",50.0,50.0,50.0,50.0
alloy-steel-scrap,"Sadar Bazaar, Delhi ",80.0,80.0,80.0,80.0
alloy-steel-scrap,Sahibganj ,160.0,160.0,160.0,160.0
alloy-steel-scrap,Saiha ,80.0,80.0,80.0,80.0
alloy-steel-scrap,"Sangareddy, Hyderabad ",120.0,120.0,120.0,120.0
alloy-steel-scrap,Sangrur ,50.0,50.0,50.0,50.0
alloy-steel-scrap,"Shakespeare Sarani, Kolkata ",110.0,110.0,110.0,110.0
alloy-steel-scrap,"Shapar, Dist. Rajkot ",60.0,60.0,60.0,60.0
alloy-steel-scrap,"Sohna, Dist. Gurugram ",170.0,170.0,170.0,170.0
alloy-steel-scrap,"Subhash Nagar, Ludhiana ",25.0,25.0,25.0,25.0
alloy-steel-scrap,"Vasai, Dist. Thane ",170.0,170.0,170.0,170.0
alloy-steel-scrap,"Vivekananda Colony, Howrah ",50.0,50.0,50.0,50.0
alloy-steel-scrap,"Ward No.08 Imliduggu Korba Chhattisgarh, Korba ",250.0,250.0,250.0,250.0
alloy-steel-scrap,"karjat, Karjat Ahmadnagar District, Dist. Ahmed Nagar ",50.0,50.0,50.0,50.0
alloy-steel-scrap,"pipra kothi, Motihari, Dist. East Champaran ",26.0,26.0,26.0,26.0
aluminium-coil-scraps,Ahmedabad ,38.0,38.0,38.0,38.0
aluminium-coil-scraps,Ambala ,100.0,100.0,100.0,100.0
aluminium-coil-scraps,"Ashok Vihar, Panipat ",125.0,125.0,125.0,125.0
aluminium-coil-scraps,"Azad Maidan, Mumbai ",166.0,166.0,166.0,166.0
aluminium-coil-scraps,"Byculla, Mumbai ",165.0,165.0,165.0,165.0
aluminium-coil-scraps,"Chalakudy, Kochi, Dist. Ernakulam ",86.0,86.0,86.0,86.0
aluminium-coil-scraps,"Chaukiya, Ghazipur ",26.0,26.0,26.0,26.0
aluminium-coil-scraps,"Dhela Basti, Kashipur, Dist. Udham Singh Nagar ",105.0,105.0,105.0,105.0
aluminium-coil-scraps,"Farsara, Dalkhola, Dist. North Dinajpur ",135.0,135.0,135.0,135.0
aluminium-coil-scraps,"Kothagudem, Dist. Khammam ",37.0,37.0,37.0,37.0
aluminium-coil-scraps,"Kuchera, Nagaur ",120.0,120.0,120.0,120.0
aluminium-coil-scraps,"Madri, Udaipur ",144.0,144.0,144.0,144.0
aluminium-coil-scraps,"Makarpura, Vadodara ",138.0,138.0,138.0,138.0
aluminium-coil-scraps,"Memnagar, Ahmedabad ",280.0,280.0,280.0,280.0
aluminium-coil-scraps,Mumbai ,195.0,140.0,250.0,195.0
aluminium-coil-scraps,"Nangloi, Delhi ",185.0,185.0,185.0,185.0
aluminium-coil-scraps,"Navi Mumbai, Dist. Thane ",105.0,105.0,105.0,105.0
aluminium-coil-scraps,Nellore ,55.0,55.0,55.0,55.0
aluminium-coil-scraps,New Delhi ,165.0,130.0,220.0,145.0
aluminium-coil-scraps,"Noida, Dist. Gautam Buddha Nagar ",117.0,117.0,117.0,117.0
aluminium-coil-scraps,"Paschim Vihar, Delhi ",115.0,115.0,115.0,115.0
aluminium-coil-scraps,Pune ,100.0,100.0,100.0,100.0
aluminium-coil-scraps,Raigad ,20.0,20.0,20.0,20.0
aluminium-coil-scraps,"Railway Road, Meerut ",150.0,150.0,150.0,150.0
aluminium-coil-scraps,"Sankalp Complex 3, Rajkot ",125.0,125.0,125.0,125.0
aluminium-coil-scraps,"Satpur Ambad nashik, Nashik ",150.0,150.0,150.0,150.0
aluminium-coil-scraps,"Seraikela, Dist. Seraikela-Kharsawan ",120.0,120.0,120.0,120.0
aluminium-coil-scraps,"Silchar, Dist. Cachar ",130.0,130.0,130.0,130.0
aluminium-coil-scraps,"Sirhind Side, Mandi Gobindgarh, Dist. Fatehgarh Sahib ",120.0,120.0,120.0,120.0
aluminium-coil-scraps,"Sohna, Dist. Gurugram ",360.0,360.0,360.0,360.0
aluminium-coil-scraps,Thane ,100.0,100.0,100.0,100.0
aluminium-coil-scraps,"Village Jharsa, Gurgaon, Dist. Gurugram ",100.0,100.0,100.0,100.0
aluminium-coil-scraps,Visakhapatnam ,98.0,98.0,98.0,98.0
aluminium-coil-scraps,"kalla, Vijayawada, Dist. Krishna ",140.0,140.0,140.0,140.0
aluminium-coil-scraps,"sarai meera, Kannauj ",136.0,136.0,136.0,136.0
aluminium-dross,Ahmedabad ,103.33333333333333,85.0,120.0,105.0
aluminium-dross,"Anjar, Dist. Kachchh ",25.0,25.0,25.0,25.0
aluminium-dross,"BEDWAS INDUSTRIAL AREA, Udaipur ",120.0,120.0,120.0,120.0
aluminium-dross,Bengaluru ,20.0,20.0,20.0,20.0
aluminium-dross,Budaun ,345.0,345.0,345.0,345.0
aluminium-dross,"Butibori MIDC, Dist. Nagpur ",85.0,85.0,85.0,85.0
aluminium-dross,Coimbatore ,145.5,91.0,200.0,145.5
aluminium-dross,"DEHGAM, Ahmedabad ",29.0,29.0,29.0,29.0
aluminium-dross,Faridabad ,70.0,70.0,70.0,70.0
aluminium-dross,"Gandhinagar, Dist. Gandhi Nagar ",65.0,65.0,65.0,65.0
aluminium-dross,"Garhi Bolni Road, Rewari ",110.0,110.0,110.0,110.0
aluminium-dross,"Gummidipoondi, Dist. Tiruvallur ",70.0,70.0,70.0,70.0
aluminium-dross,Gurugram ,85.0,85.0,85.0,85.0
aluminium-dross,Haridwar ,130.0,130.0,130.0,130.0
aluminium-dross,Jamnagar ,189.0,189.0,189.0,189.0
aluminium-dross,"Kalapatty, Coimbatore ",35.0,35.0,35.0,35.0
aluminium-dross,"Khandwa Road, Indore ",100.0,100.0,100.0,100.0
aluminium-dross,"Madri, Udaipur ",140.0,140.0,140.0,140.0
aluminium-dross,"Mbk Compound, Mumbai ",70.0,70.0,70.0,70.0
aluminium-dross,New Delhi ,150.0,150.0,150.0,150.0
aluminium-dross,Raipur ,20.0,20.0,20.0,20.0
aluminium-dross,Sabarkantha ,230.0,230.0,230.0,230.0
aluminium-dross,Satara ,32.0,32.0,32.0,32.0
aluminium-dross,"Sree Lakshmi Nagar, Rajahmundry, Dist. East Godavari ",250.0,250.0,250.0,250.0
aluminium-dross,Udaipur ,30.0,30.0,30.0,30.0
aluminium-dross,"Vasai, Mumbai ",35.0,35.0,35.0,35.0
aluminium-dross,"industrial area Rahiya, Orai, Dist. Jalaun ",25.0,25.0,25.0,25.0
aluminium-dross,"narghat, Mirzapur ",70.0,70.0,70.0,70.0
aluminium-dross,"riyasath nagar, Hyderabad ",110.0,110.0,110.0,110.0
aluminium-extrusion-scrap,"65/4, Ashu Bose Lane Belilious Road, Howrah ",188.0,188.0,188.0,188.0
aluminium-extrusion-scrap,"Adhewada, Bhavnagar ",190.0,190.0,190.0,190.0
aluminium-extrusion-scrap,Ahmedabad ,181.0,122.0,240.0,187.5
aluminium-extrusion-scrap,"Alambagh, Lucknow ",129.0,129.0,129.0,129.0
aluminium-extrusion-scrap,Ambedkar Nagar ,80.0,80.0,80.0,80.0
aluminium-extrusion-scrap,"Ashok Nagar, Chennai ",105.0,105.0,105.0,105.0
aluminium-extrusion-scrap,Aurangabad ,180.0,180.0,180.0,180.0
aluminium-extrusion-scrap,"Auto Nagar, Vijayawada, Dist. Krishna ",190.0,190.0,190.0,190.0
aluminium-extrusion-scrap,"B/H Ganesh Meredian,Sola, Ahmedabad ",208.0,208.0,208.0,208.0
aluminium-extrusion-scrap,"BEDWAS INDUSTRIAL AREA, Udaipur ",151.0,151.0,151.0,151.0
aluminium-extrusion-scrap,"Baba Hari Dass Nagar, Tikri Kalan, Delhi ",175.0,175.0,175.0,175.0
aluminium-extrusion-scrap,"Bagru, Jaipur ",190.0,190.0,190.0,190.0
aluminium-extrusion-scrap,"Ballabgarh, Faridabad ",135.5,116.0,155.0,135.5
aluminium-extrusion-scrap,"Ballabhgarh, Faridabad ",189.0,189.0,189.0,189.0
aluminium-extrusion-scrap,Bengaluru ,160.875,80.0,202.0,176.0
aluminium-extrusion-scrap,"Bhangar Mohalla, New Delhi ",130.0,130.0,130.0,130.0
aluminium-extrusion-scrap,Bhavnagar ,185.0,170.0,200.0,185.0
aluminium-extrusion-scrap,Bhopal ,120.0,120.0,120.0,120.0
aluminium-extrusion-scrap,"Bhuj, Gandhidham, Dist. Kachchh ",105.0,105.0,105.0,105.0
aluminium-extrusion-scrap,"Bhuleshwar, Mumbai ",292.5,235.0,350.0,292.5
aluminium-extrusion-scrap,"Bibvewadi, Pune ",115.0,115.0,115.0,115.0
aluminium-extrusion-scrap,"Birla College, Kalyan, Dist. Thane ",118.0,118.0,118.0,118.0
aluminium-extrusion-scrap,"Brahmanpuri Mohalla, Khargone, Dist. West Nimar ",450.0,450.0,450.0,450.0
aluminium-extrusion-scrap,"Budhpur, Delhi ",150.0,150.0,150.0,150.0
aluminium-extrusion-scrap,Bulandshahr ,108.0,108.0,108.0,108.0
aluminium-extrusion-scrap,"Bulandshahr Road Industrial Area, Ghaziabad ",140.0,140.0,140.0,140.0
aluminium-extrusion-scrap,"Byculla, Mumbai ",165.0,165.0,165.0,165.0
aluminium-extrusion-scrap,"COD, Giridih, Dist. Giridh ",155.0,155.0,155.0,155.0
aluminium-extrusion-scrap,"Chandur, Dist. Nalgonda ",155.0,155.0,155.0,155.0
aluminium-extrusion-scrap,"Chembur East, Mumbai ",136.0,136.0,136.0,136.0
aluminium-extrusion-scrap,Chennai ,138.5,95.0,182.0,138.5
aluminium-extrusion-scrap,Chhindwara ,137.0,137.0,137.0,137.0
aluminium-extrusion-scrap,Coimbatore ,120.0,120.0,120.0,120.0
aluminium-extrusion-scrap,"Dadri, Gautam Budh Nagar, Dist. Gautam Buddha Nagar ",110.0,110.0,110.0,110.0
aluminium-extrusion-scrap,"Danapith, Bhavnagar ",150.0,150.0,150.0,150.0
aluminium-extrusion-scrap,Dehradun ,151.0,151.0,151.0,151.0
aluminium-extrusion-scrap,Delhi ,165.0,150.0,180.0,165.0
aluminium-extrusion-scrap,"Dudheshwar Road, Ahmedabad ",185.0,185.0,185.0,185.0
aluminium-extrusion-scrap,"Engineering Park, Bhilai, Dist. Durg ",145.0,145.0,145.0,145.0
aluminium-extrusion-scrap,Faridabad ,160.1,109.0,210.0,164.0
aluminium-extrusion-scrap,Fatehgarh Sahib ,140.0,140.0,140.0,140.0
aluminium-extrusion-scrap,"Garhi Bolni Road, Rewari ",175.0,175.0,175.0,175.0
aluminium-extrusion-scrap,"Gayatri Nagar Main Road, Rajkot ",118.0,118.0,118.0,118.0
aluminium-extrusion-scrap,Ghaziabad ,158.33333333333334,140.0,185.0,150.0
aluminium-extrusion-scrap,"Gill Road, Ludhiana ",185.0,185.0,185.0,185.0
aluminium-extrusion-scrap,"Girgaon, Mumbai ",130.0,130.0,130.0,130.0
aluminium-extrusion-scrap,"Golden Park, Rajkot ",115.0,115.0,115.0,115.0
aluminium-extrusion-scrap,"Goregaon (east), Mumbai ",190.0,190.0,190.0,190.0
aluminium-extrusion-scrap,"Goregaon East, Mumbai ",150.0,150.0,150.0,150.0
aluminium-extrusion-scrap,"Gulbarga, Dist. Kalaburagi ",100.0,100.0,100.0,100.0
aluminium-extrusion-scrap,"Gurgaon, Dist. Gurugram ",190.0,190.0,190.0,190.0
aluminium-extrusion-scrap,Gurugram ,90.0,90.0,90.0,90.0
aluminium-extrusion-scrap,"Hapur Road, Meerut ",100.0,100.0,100.0,100.0
aluminium-extrusion-scrap,"Hapur, Bulandshahr ",126.0,126.0,126.0,126.0
aluminium-extrusion-scrap,"Hayat Complex, Udaipur ",180.0,180.0,180.0,180.0
aluminium-extrusion-scrap,Hisar ,200.0,200.0,200.0,200.0
aluminium-extrusion-scrap,Hooghly ,189.0,189.0,189.0,189.0
aluminium-extrusion-scrap,"Hosur, Dist. Krishnagiri ",180.0,180.0,180.0,180.0
aluminium-extrusion-scrap,Howrah ,195.0,180.0,205.0,200.0
aluminium-extrusion-scrap,Hyderabad ,156.66666666666666,80.0,210.0,180.0
aluminium-extrusion-scrap,"Indiranagar, Bengaluru ",100.0,100.0,100.0,100.0
aluminium-extrusion-scrap,"Indranagar, Bengaluru ",115.0,115.0,115.0,115.0
aluminium-extrusion-scrap,"Industrial Area, Jalandhar ",150.0,150.0,150.0,150.0
aluminium-extrusion-scrap,Jamnagar ,157.5,140.0,175.0,157.5
aluminium-extrusion-scrap,"Jasdan GIDC, Jasdan, Dist. Rajkot ",172.0,172.0,172.0,172.0
aluminium-extrusion-scrap,"KK Nagar, Chennai ",120.0,120.0,120.0,120.0
aluminium-extrusion-scrap,"Kadipur, Gurgaon, Dist. Gurugram ",124.0,124.0,124.0,124.0
aluminium-extrusion-scrap,"Kala Wad Road, Rajkot ",200.0,200.0,200.0,200.0
aluminium-extrusion-scrap,"Kalol, Dist. Gandhi Nagar ",160.0,160.0,160.0,160.0
aluminium-extrusion-scrap,Kannur ,100.0,100.0,100.0,100.0
aluminium-extrusion-scrap,"Karol Bagh, New Delhi ",162.0,162.0,162.0,162.0
aluminium-extrusion-scrap,"Kazipur, Dariyapur, Ahmedabad ",60.0,60.0,60.0,60.0
aluminium-extrusion-scrap,"Khanna, Dist. Ludhiana ",105.0,105.0,105.0,105.0
aluminium-extrusion-scrap,"Khatauli, Dist. Muzaffarnagar ",220.0,220.0,220.0,220.0
aluminium-extrusion-scrap,"Khizrabad, Indore ",80.0,80.0,80.0,80.0
aluminium-extrusion-scrap,Kolkata ,170.0,170.0,170.0,170.0
aluminium-extrusion-scrap,"Korra, Hazaribag ",100.5,100.5,100.5,100.5
aluminium-extrusion-scrap,"Krishna Nagar, New Delhi ",79.0,79.0,79.0,79.0
aluminium-extrusion-scrap,"Kumbharwada, Bhavnagar ",185.0,185.0,185.0,185.0
aluminium-extrusion-scrap,"Kunigal, Tumakuru, Bengaluru ",28.0,28.0,28.0,28.0
aluminium-extrusion-scrap,"Liluah, Howrah ",65.0,65.0,65.0,65.0
aluminium-extrusion-scrap,"Lokmanya Nagar, Ichalakaranji, Dist. Kolhapur ",150.0,150.0,150.0,150.0
aluminium-extrusion-scrap,Lucknow ,20.0,20.0,20.0,20.0
aluminium-extrusion-scrap,"MANIKPUR, ITALGACHHA, North Dumdum, Dist. North 24 Parganas ",119.0,119.0,119.0,119.0
aluminium-extrusion-scrap,"Madapatana Village Haragadde,Rural, Bengaluru ",130.0,130.0,130.0,130.0
aluminium-extrusion-scrap,"Madri, Udaipur ",190.0,190.0,190.0,190.0
aluminium-extrusion-scrap,"Main Anjar, G Dham Highway, Bhuj, Dist. Kachchh ",115.0,115.0,115.0,115.0
aluminium-extrusion-scrap,"Main Road Focal Point, Ludhiana ",140.0,140.0,140.0,140.0
aluminium-extrusion-scrap,"Makarba, Ahmedabad ",118.0,110.0,126.0,118.0
aluminium-extrusion-scrap,"Malad West, Mumbai ",115.0,115.0,115.0,115.0
aluminium-extrusion-scrap,"Mandi Gobindgarh, Dist. Fatehgarh Sahib ",175.0,175.0,175.0,175.0
aluminium-extrusion-scrap,"Mandra Kuppam, Virudhachalam, Dist. Cuddalore ",210.0,210.0,210.0,210.0
aluminium-extrusion-scrap,"Manjalpur, Vadodara ",125.0,125.0,125.0,125.0
aluminium-extrusion-scrap,"Mathura Road, Faridabad ",220.0,220.0,220.0,220.0
aluminium-extrusion-scrap,Mehsana ,180.0,180.0,180.0,180.0
aluminium-extrusion-scrap,"Minto Park, Kolkata ",200.0,200.0,200.0,200.0
aluminium-extrusion-scrap,"Mirpur, Kanpur, Dist. Kanpur Nagar ",170.0,170.0,170.0,170.0
aluminium-extrusion-scrap,Moradabad ,190.0,190.0,190.0,190.0
aluminium-extrusion-scrap,"Moraiya, Ahmedabad ",120.0,120.0,120.0,120.0
aluminium-extrusion-scrap,Morbi ,120.5,120.5,120.5,120.5
aluminium-extrusion-scrap,"Motiwadi, Botad, Dist. Bhavnagar ",95.0,95.0,95.0,95.0
aluminium-extrusion-scrap,Mubarakpur ,22.5,22.5,22.5,22.5
aluminium-extrusion-scrap,Mumbai ,208.78571428571428,180.0,300.0,198.0
aluminium-extrusion-scrap,Muzaffarnagar ,130.0,130.0,130.0,130.0
aluminium-extrusion-scrap,"Mysore, Dist. Mysuru ",150.0,150.0,150.0,150.0
aluminium-extrusion-scrap,"NAGAPUR, Ahmednagar, Dist. Ahmed Nagar ",180.0,180.0,180.0,180.0
aluminium-extrusion-scrap,"Narol, Ahmedabad ",122.0,122.0,122.0,122.0
aluminium-extrusion-scrap,"Navi Mumbai, Dist. Thane ",179.0,179.0,179.0,179.0
aluminium-extrusion-scrap,"Near Sobha Restaurant, Mumbai ",170.0,170.0,170.0,170.0
aluminium-extrusion-scrap,Nellore ,250.0,250.0,250.0,250.0
aluminium-extrusion-scrap,"Neral, Dist. Raigad ",190.0,190.0,190.0,190.0
aluminium-extrusion-scrap,New Delhi ,143.746596,29.46596,182.0,161.0
aluminium-extrusion-scrap,"New Delhi, Delhi ",190.0,190.0,190.0,190.0
aluminium-extrusion-scrap,"New Mustafabad, Delhi ",131.0,131.0,131.0,131.0
aluminium-extrusion-scrap,"New Sabzi Mandi Azad Pur, Hoskote, Dist. Bengaluru ",55.0,55.0,55.0,55.0
aluminium-extrusion-scrap,"Noida, Dist. Gautam Buddha Nagar ",161.0,122.0,200.0,161.0
aluminium-extrusion-scrap,"North East, New Delhi ",155.0,155.0,155.0,155.0
aluminium-extrusion-scrap,"Odhav, Ahmedabad ",198.0,198.0,198.0,198.0
aluminium-extrusion-scrap,"Old Washermanpet, Chennai ",125.0,125.0,125.0,125.0
aluminium-extrusion-scrap,Palwal ,138.0,138.0,138.0,138.0
aluminium-extrusion-scrap,"Paradwip, Dist. Jagatsinghapur ",170.0,170.0,170.0,170.0
aluminium-extrusion-scrap,"Patrakar Nagar, Sangli ",115.0,115.0,115.0,115.0
aluminium-extrusion-scrap,"Perundurai, Erode ",190.0,190.0,190.0,190.0
aluminium-extrusion-scrap,"Phaltan Road, Pune ",30.0,30.0,30.0,30.0
aluminium-extrusion-scrap,"Pithampur Industrial Area, Dhar ",50.0,50.0,50.0,50.0
aluminium-extrusion-scrap,"Poonamallee, Chennai ",102.0,102.0,102.0,102.0
aluminium-extrusion-scrap,Pune ,132.94,56.0,195.0,125.0
aluminium-extrusion-scrap,"Rajajinagar, Bengaluru ",144.0,144.0,144.0,144.0
aluminium-extrusion-scrap,Rajkot ,170.42857142857142,135.0,225.0,150.0
aluminium-extrusion-scrap,"Rakhiyal, Ahmedabad ",195.0,195.0,195.0,195.0
aluminium-extrusion-scrap,"Ramleela Bazar, Kolkata ",250.0,250.0,250.0,250.0
aluminium-extrusion-scrap,"Rishra, Dist. Hooghly ",220.0,220.0,220.0,220.0
aluminium-extrusion-scrap,"SK Tower, Aurangabad ",210.0,210.0,210.0,210.0
aluminium-extrusion-scrap,"Sadikpur, Patna ",205.0,205.0,205.0,205.0
aluminium-extrusion-scrap,Saiha ,155.0,155.0,155.0,155.0
aluminium-extrusion-scrap,"Saket, New Delhi ",140.0,140.0,140.0,140.0
aluminium-extrusion-scrap,"Sanver Road, Indore ",108.0,108.0,108.0,108.0
aluminium-extrusion-scrap,Satara ,30.0,30.0,30.0,30.0
aluminium-extrusion-scrap,"Satguru Enclave Molahera, Gurugram ",90.0,90.0,90.0,90.0
aluminium-extrusion-scrap,"Sector 10, Noida, Dist. Gautam Buddha Nagar ",110.0,100.0,120.0,110.0
aluminium-extrusion-scrap,"Sector 50, Gurgaon, Dist. Gurugram ",170.0,170.0,170.0,170.0
aluminium-extrusion-scrap,"Sector 8, Noida, Dist. Gautam Buddha Nagar ",90.0,90.0,90.0,90.0
aluminium-extrusion-scrap,"Shahapur, Asangaon, Dist. Thane ",150.0,150.0,150.0,150.0
aluminium-extrusion-scrap,"Shalimar Bagh, New Delhi ",132.0,132.0,132.0,132.0
aluminium-extrusion-scrap,"Shimla Puri, Ludhiana ",90.0,90.0,90.0,90.0
aluminium-extrusion-scrap,"Sikar, Jaipur ",90.0,90.0,90.0,90.0
aluminium-extrusion-scrap,"Sohna, Dist. Gurugram ",135.0,135.0,135.0,135.0
aluminium-extrusion-scrap,"Suburban, Mumbai ",210.0,210.0,210.0,210.0
aluminium-extrusion-scrap,"Sulawad, Pithampur Industrial Hub ",80.0,80.0,80.0,80.0
aluminium-extrusion-scrap,Surat ,222.5,195.0,250.0,222.5
aluminium-extrusion-scrap,"Swaroopganj, Bhilwara ",220.0,220.0,220.0,220.0
aluminium-extrusion-scrap,"T. Dasarahalli, Bengaluru ",170.0,170.0,170.0,170.0
aluminium-extrusion-scrap,"Talav Gate, Junagadh ",117.0,117.0,117.0,117.0
aluminium-extrusion-scrap,"Taluka- Khed, Pune ",125.0,125.0,125.0,125.0
aluminium-extrusion-scrap,"Tandel Mohalla, Bhiwandi, Dist. Thane ",95.0,95.0,95.0,95.0
aluminium-extrusion-scrap,"Thane West, Mumbai ",108.0,108.0,108.0,108.0
aluminium-extrusion-scrap,Tiruvallur ,156.0,156.0,156.0,156.0
aluminium-extrusion-scrap,"Tronica City, Dist. Ghaziabad ",250.0,250.0,250.0,250.0
aluminium-extrusion-scrap,Udaipur ,185.0,185.0,185.0,185.0
aluminium-extrusion-scrap,Vadodara ,160.0,160.0,160.0,160.0
aluminium-extrusion-scrap,Valsad ,155.0,155.0,155.0,155.0
aluminium-extrusion-scrap,"Vapi, Dist. Valsad ",180.0,170.0,190.0,180.0
aluminium-extrusion-scrap,"Vasai West, Vasai Virar, Dist. Thane ",140.0,140.0,140.0,140.0
aluminium-extrusion-scrap,"Vastral, Ahmedabad ",150.0,150.0,150.0,150.0
aluminium-extrusion-scrap,"Vatva GIDC, Ahmedabad ",114.5,109.0,120.0,114.5
aluminium-extrusion-scrap,"Vidhyadhar Nagar, Jaipur ",130.0,130.0,130.0,130.0
aluminium-extrusion-scrap,"Warasiya, Vadodara ",115.0,115.0,115.0,115.0
aluminium-extrusion-scrap,"bhilai, Raipur ",85.0,85.0,85.0,85.0
aluminium-extrusion-scrap,"kathawada indore highway, Ahmedabad ",175.0,175.0,175.0,175.0
aluminium-extrusion-scrap,"santej, Ahmedabad ",115.0,115.0,115.0,115.0
aluminium-foil-scrap,"Adarsh Nagar, Vapi, Dist. Valsad ",85.0,85.0,85.0,85.0
aluminium-foil-scrap,Ahmedabad ,85.375,40.0,145.0,81.5
aluminium-foil-scrap,Alwar ,40.0,40.0,40.0,40.0
aluminium-foil-scrap,"Andrahalli Main Road, Bengaluru ",85.0,85.0,85.0,85.0
aluminium-foil-scrap,"Anjar, Dist. Kachchh ",58.0,58.0,58.0,58.0
aluminium-foil-scrap,"B. G. Tower, Ahmedabad ",102.0,102.0,102.0,102.0
